contract_id,bruto_premie,netto_premie,lasten,kosten,splitsingskosten,kwijtingkosten,commissie,totaal_te_betalen
36933298,130.00,118.99,11.01,0.00,0.00,0.00,25.99,130.00
36933307,1020.93,813.07,207.86,0.00,0.00,0.00,149.63,1020.93
36935258,459.02,366.64,92.38,0.00,0.00,0.00,67.73,459.02
36938146,510.11,420.96,89.15,0.00,0.00,0.00,65.20,510.11
36938155,605.86,482.18,123.68,0.00,0.00,0.00,87.37,605.86
36938986,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
36942170,660.45,604.54,55.91,0.00,0.00,0.00,120.91,660.45
36942838,1564.39,1290.46,273.93,0.00,0.00,0.00,218.90,1564.39
36943259,2209.26,1945.17,264.09,0.00,0.00,0.00,340.01,2209.26
36944588,820.26,651.03,169.23,0.00,0.00,0.00,116.24,820.26
36947053,1091.79,874.14,217.65,0.00,0.00,0.00,150.36,1091.79
36948176,1058.47,838.45,220.02,0.00,0.00,0.00,148.10,1058.47
36949987,1551.94,1172.88,308.69,70.37,70.37,0.00,219.29,1551.94
36950483,2535.00,2500.00,35.00,0.00,0.00,0.00,250.00,2535.00
36950797,637.24,505.40,131.84,0.00,0.00,0.00,87.40,637.24
36953258,630.36,508.93,121.43,0.00,0.00,0.00,87.87,630.36
36953411,759.17,598.52,148.68,11.97,11.97,0.00,103.11,759.17
36956902,1638.21,1296.79,341.42,0.00,0.00,0.00,199.94,1638.21
36958153,453.77,363.26,90.51,0.00,0.00,0.00,63.11,453.77
36958255,865.76,674.16,178.12,13.48,13.48,0.00,115.97,865.76
36958789,1840.54,1466.76,373.78,0.00,0.00,0.00,272.38,1840.54
36959213,1263.54,1045.97,217.57,0.00,0.00,0.00,182.13,1263.54
36959537,737.11,585.60,151.51,0.00,0.00,0.00,105.12,737.11
36960242,841.71,727.17,114.54,0.00,0.00,0.00,194.99,841.71
36960245,108.00,98.86,9.14,0.00,0.00,0.00,21.44,108.00
36966289,826.47,619.63,169.67,37.17,37.17,0.00,106.70,826.47
36967749,510.83,409.56,93.08,8.19,8.19,0.00,70.98,510.83
36968013,577.73,500.27,77.46,0.00,0.00,0.00,126.63,577.73
36969271,1458.52,1260.03,198.49,0.00,0.00,0.00,245.27,1458.52
36969277,1478.34,1254.69,198.56,25.09,25.09,0.00,310.95,1478.34
36969407,583.73,465.53,118.20,0.00,0.00,0.00,80.49,583.73
36969983,923.22,732.15,191.07,0.00,0.00,0.00,130.14,923.22
36970075,627.73,488.45,109.98,29.30,29.30,0.00,54.98,627.73
36970597,1315.01,1051.65,263.36,0.00,0.00,0.00,197.12,1315.01
36971237,1188.11,980.53,207.58,0.00,0.00,0.00,139.21,1188.11
36971561,1400.38,907.64,285.36,0.00,0.00,0.00,207.38,1400.38
36973759,718.37,577.69,140.68,0.00,0.00,0.00,104.34,718.37
36973789,597.09,492.71,104.38,0.00,0.00,0.00,76.20,597.09
36975515,1261.55,1044.25,217.30,0.00,0.00,0.00,184.19,1261.55
36976499,0.00,408.78,0.00,0.00,0.00,0.00,0.00,473.15
36978149,554.49,479.05,75.44,0.00,0.00,0.00,128.12,554.49
36981059,599.19,494.07,105.12,0.00,0.00,0.00,70.43,599.19
36981781,2337.86,1855.56,482.30,0.00,0.00,0.00,312.18,2337.86
36982965,820.89,651.64,169.25,0.00,0.00,0.00,116.45,820.89
36983652,750.58,596.89,153.69,0.00,0.00,0.00,107.72,750.58
36984889,761.31,629.66,131.65,0.00,0.00,0.00,95.74,761.31
36986793,230.46,210.95,19.51,0.00,0.00,0.00,42.19,230.46
36987181,459.04,396.59,62.45,0.00,0.00,0.00,0.00,0.00
36988003,599.88,476.78,123.10,0.00,0.00,0.00,82.83,599.88
36988687,803.45,661.41,142.04,0.00,0.00,0.00,93.01,803.45
36989433,164.18,150.29,13.89,0.00,0.00,0.00,0.00,164.18
36989583,780.28,642.16,138.12,0.00,0.00,0.00,111.29,780.28
36999263,621.05,536.54,84.51,0.00,0.00,0.00,107.31,621.05
37002447,984.16,779.20,204.96,0.00,0.00,0.00,134.26,984.16
37002825,487.00,420.74,66.26,0.00,0.00,0.00,84.15,487.00
37002828,307.13,268.27,38.86,0.00,0.00,0.00,53.65,307.13
37002831,1044.19,827.91,216.28,0.00,0.00,0.00,146.99,1044.19
37002877,112.83,97.47,15.36,0.00,0.00,0.00,24.97,112.83
37003227,401.31,320.62,80.69,0.00,0.00,0.00,56.30,401.31
37007340,316.76,280.02,36.74,0.00,0.00,0.00,34.45,316.76
37008361,534.94,462.15,72.79,0.00,0.00,0.00,124.78,534.94
37008699,1313.30,1020.52,262.16,30.62,30.62,0.00,184.44,1313.30
37008720,390.15,313.01,77.14,0.00,0.00,0.00,54.57,390.15
37010391,608.22,484.89,123.33,0.00,0.00,0.00,83.79,608.22
37010823,580.04,461.86,118.18,0.00,0.00,0.00,83.91,580.04
37011700,705.48,609.49,95.99,0.00,0.00,0.00,164.56,705.48
37011762,1316.25,1066.66,228.26,21.33,21.33,0.00,120.64,1316.25
37011768,1291.08,1067.16,223.92,0.00,0.00,0.00,120.68,1291.08
37014955,3268.27,2896.66,371.61,0.00,0.00,0.00,300.66,3268.27
37015434,1916.50,1525.55,390.95,0.00,0.00,0.00,291.80,1916.50
37015449,1835.60,1461.80,373.80,0.00,0.00,0.00,279.78,1835.60
37016143,975.68,785.14,190.54,0.00,0.00,0.00,144.32,975.68
37017400,1497.02,1193.46,303.56,0.00,0.00,0.00,165.48,1497.02
37018332,433.07,374.13,58.94,0.00,0.00,0.00,99.88,433.07
37018336,1503.78,1241.64,262.14,0.00,0.00,0.00,209.03,1503.78
37018743,696.96,561.68,135.28,0.00,0.00,0.00,0.00,696.96
37019164,667.38,520.97,136.00,10.41,10.41,0.00,89.92,667.38
37019167,666.29,500.73,135.52,30.04,30.04,0.00,86.48,666.29
37019718,2100.47,1814.67,285.80,0.00,0.00,0.00,362.94,2100.47
37022977,388.38,335.53,52.85,0.00,0.00,0.00,89.44,388.38
37022980,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37023493,1013.46,796.10,201.44,15.92,15.92,0.00,136.77,1013.46
37027014,198.20,181.42,16.78,0.00,0.00,0.00,36.28,198.20
37027017,50.34,46.08,4.26,0.00,0.00,0.00,9.22,50.34
37027020,1036.09,851.48,184.61,0.00,0.00,0.00,146.77,1036.09
37027932,982.88,810.99,171.89,0.00,0.00,0.00,120.10,982.88
37030189,3675.75,3027.87,647.88,0.00,0.00,0.00,551.57,3675.75
37030438,607.54,493.49,114.05,0.00,0.00,0.00,89.29,607.54
37030728,496.87,395.74,101.13,0.00,0.00,0.00,69.05,496.87
37032067,91.60,83.84,7.76,0.00,0.00,0.00,18.08,91.60
37032073,2364.49,1865.15,499.34,0.00,0.00,0.00,318.85,2364.49
37032528,976.16,771.60,204.56,0.00,0.00,0.00,57.88,976.16
37033512,420.24,363.06,57.18,0.00,0.00,0.00,96.87,420.24
37033518,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37036981,800.96,665.81,135.15,0.00,0.00,0.00,97.52,800.96
37037019,486.15,401.61,84.54,0.00,0.00,0.00,57.94,486.15
37037379,549.60,448.68,100.92,0.00,0.00,0.00,81.95,549.60
37038931,2902.78,2573.93,328.85,0.00,0.00,0.00,323.98,2902.78
37040553,1027.67,845.00,182.67,0.00,0.00,0.00,122.86,1027.67
37041175,102.38,90.24,12.14,0.00,0.00,0.00,10.26,102.38
37043200,792.45,656.43,136.02,0.00,0.00,0.00,95.45,792.45
37044595,1652.55,1285.88,289.52,77.15,77.15,0.00,212.64,1652.55
37046569,566.72,427.69,113.36,25.67,25.67,0.00,74.25,566.72
37047282,651.32,537.00,114.32,0.00,0.00,0.00,76.22,651.32
37048582,597.19,476.12,121.07,0.00,0.00,0.00,82.29,597.19
37049098,514.17,410.04,104.13,0.00,0.00,0.00,75.10,514.17
37049493,545.61,434.09,111.52,0.00,0.00,0.00,75.57,545.61
37051372,400.16,346.84,53.32,0.00,0.00,0.00,86.42,400.16
37051378,380.84,329.02,51.82,0.00,0.00,0.00,65.80,380.84
37051381,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37052299,131.91,120.74,11.17,0.00,0.00,0.00,24.15,131.91
37053493,3152.27,2227.16,925.11,0.00,0.00,0.00,323.52,3152.27
37054054,1145.08,925.24,219.84,0.00,0.00,0.00,165.58,1145.08
37054107,459.79,379.27,80.52,0.00,0.00,0.00,55.21,459.79
37054779,1290.46,1060.06,230.40,0.00,0.00,0.00,151.48,1290.46
37055103,0.00,0.00,0.00,0.00,0.00,0.00,82.50,0.00
37055109,3039.10,2690.73,348.37,0.00,0.00,0.00,275.78,3039.10
37055112,5397.05,4646.84,610.79,139.42,139.42,0.00,559.96,5397.05
37055427,2219.86,2150.40,69.46,0.00,0.00,0.00,161.28,0.00
37055953,2427.96,1991.50,436.46,0.00,0.00,0.00,273.30,2427.96
37056295,831.87,670.20,161.67,0.00,0.00,0.00,116.65,831.87
37059081,1997.47,1589.77,407.70,0.00,0.00,0.00,256.00,1997.47
37059955,804.74,695.24,109.50,0.00,0.00,0.00,139.05,804.74
37061164,1628.90,1301.16,327.74,0.00,0.00,0.00,147.67,1628.90
37145707,698.96,562.75,136.21,0.00,0.00,0.00,97.03,698.96
37158714,705.54,585.10,120.44,0.00,0.00,0.00,85.83,705.54
37158933,427.32,275.10,85.95,0.00,0.00,0.00,66.27,427.32
37159473,388.38,335.53,52.85,0.00,0.00,0.00,89.44,388.38
37159476,1122.50,899.78,222.72,0.00,0.00,0.00,166.72,1122.50
37159482,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37159485,557.23,443.24,113.99,0.00,0.00,0.00,77.12,557.23
37185675,75.95,66.78,9.17,0.00,0.00,0.00,17.02,75.95
37186092,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00
37186209,843.62,698.25,145.37,0.00,0.00,0.00,101.11,843.62
37186297,3162.97,3064.00,98.97,0.00,0.00,0.00,229.80,3162.97
37186449,1827.49,1210.66,616.83,0.00,0.00,0.00,279.60,1827.49
37186701,759.94,625.90,134.04,0.00,0.00,0.00,93.72,759.94
37186746,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00
37188387,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37188619,95.00,78.80,13.20,3.00,0.00,0.00,18.91,95.00
37190220,516.63,411.97,104.66,0.00,0.00,0.00,75.43,516.63
37190565,420.24,363.06,57.18,0.00,0.00,0.00,96.87,420.24
37190652,632.20,503.54,128.66,0.00,0.00,0.00,86.96,632.20
37190889,841.58,578.73,262.85,0.00,0.00,0.00,115.75,841.58
37192083,2189.55,1745.35,444.20,0.00,0.00,0.00,292.98,2189.55
37192086,1993.11,1590.71,402.40,0.00,0.00,0.00,275.19,1993.11
37192107,731.48,669.55,61.93,0.00,0.00,0.00,133.91,731.48
37287987,975.35,773.05,202.30,0.00,0.00,0.00,136.98,975.35
37289060,24749.27,19039.92,5709.35,0.00,0.00,0.00,1948.00,24749.27
37293110,72.82,62.92,9.90,0.00,0.00,0.00,15.84,72.82
37293113,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
37312878,1526.15,1478.40,47.75,0.00,0.00,0.00,110.88,0.00
37313238,970.14,681.18,288.96,0.00,0.00,0.00,136.24,970.14
37314539,470.22,406.23,63.99,0.00,0.00,0.00,109.68,470.22
37402574,1039.26,854.43,184.83,0.00,0.00,0.00,147.49,1039.26
37405068,532.27,425.05,107.22,0.00,0.00,0.00,73.61,532.27
37407110,713.58,616.49,97.09,0.00,0.00,0.00,166.44,713.58
37407300,910.20,722.66,187.54,0.00,0.00,0.00,129.27,910.20
37409811,6868.93,6264.04,604.89,0.00,0.00,0.00,1216.57,6868.93
37738482,509.74,416.57,93.17,0.00,0.00,0.00,72.59,509.74
37739049,540.58,430.34,110.24,0.00,0.00,0.00,75.00,540.58
37820374,558.49,482.50,75.99,0.00,0.00,0.00,129.00,558.49
37822465,834.36,672.94,161.42,0.00,0.00,0.00,120.77,834.36
37825959,989.51,785.45,204.06,0.00,0.00,0.00,147.67,989.51
37826004,525.24,425.66,91.06,8.52,8.52,0.00,61.06,525.24
37826011,766.34,609.21,157.13,0.00,0.00,0.00,104.92,766.34
37827285,467.00,373.57,93.43,0.00,0.00,0.00,64.86,467.00
37827294,423.65,338.20,85.45,0.00,0.00,0.00,59.29,423.65
37827841,365.02,353.60,11.42,0.00,0.00,0.00,26.52,0.00
37827844,449.17,398.99,50.18,0.00,0.00,0.00,79.79,449.17
37827930,204.79,164.30,40.49,0.00,0.00,0.00,28.71,204.79
37828833,584.41,466.15,118.26,0.00,0.00,0.00,80.61,584.41
37831110,478.31,381.14,97.17,0.00,0.00,0.00,53.69,478.31
37831414,573.45,475.81,97.64,0.00,0.00,0.00,74.97,573.45
37832259,695.92,564.05,131.87,0.00,0.00,0.00,97.73,695.92
37913013,836.27,656.33,140.56,39.38,39.38,0.00,96.43,836.27
37914495,1118.01,896.49,221.52,0.00,0.00,0.00,168.68,1118.01
37996540,1255.84,1031.72,224.12,0.00,0.00,0.00,147.65,1255.84
37998474,777.06,639.61,137.45,0.00,0.00,0.00,94.71,777.06
38006796,435.87,376.56,59.31,0.00,0.00,0.00,100.52,435.87
38006799,114.18,104.52,9.66,0.00,0.00,0.00,22.72,114.18
38009587,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
38010267,722.47,625.43,97.04,0.00,0.00,0.00,157.80,722.47
38010426,444.90,349.27,88.65,6.98,6.98,0.00,59.90,444.90
38014453,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38044395,1179.91,1019.36,160.55,0.00,0.00,0.00,275.22,1179.91
38044401,1179.91,1019.36,160.55,0.00,0.00,0.00,275.22,1179.91
38051470,340.38,294.07,46.31,0.00,0.00,0.00,78.13,340.38
38125843,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38161626,76.74,66.30,10.44,0.00,0.00,0.00,17.90,76.74
38161632,55.38,50.69,4.69,0.00,0.00,0.00,10.14,55.38
38163591,236.46,216.44,20.02,0.00,0.00,0.00,43.27,236.46
38163597,172.88,145.58,27.30,0.00,0.00,0.00,29.12,172.88
38164200,1048.85,846.25,185.67,16.93,16.93,0.00,118.49,1048.85
38164699,568.38,428.21,114.47,25.70,25.70,0.00,74.15,568.38
38165040,738.70,554.64,150.78,33.28,33.28,0.00,95.65,738.70
38172100,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38172109,140.36,121.25,19.11,0.00,0.00,0.00,31.59,140.36
38172159,385.07,352.46,32.61,0.00,19.25,0.00,70.48,385.07
38173539,22300.49,21650.96,649.53,0.00,0.00,0.00,1623.82,22300.49
38174880,1798.52,1483.37,315.15,0.00,0.00,0.00,231.53,1798.52
38175006,660.80,537.52,123.28,0.00,0.00,0.00,92.74,660.80
38175186,451.92,360.37,91.55,0.00,0.00,0.00,63.04,451.92
38175277,2223.09,1831.00,392.09,0.00,0.00,0.00,312.14,2223.09
38175642,1376.15,1088.23,287.92,0.00,0.00,0.00,190.40,1376.15
38176168,1046.56,842.05,204.51,0.00,0.00,0.00,139.37,1046.56
38177973,0.00,0.00,0.00,0.00,0.00,0.00,50.00,0.00
38199357,717.09,575.46,141.63,0.00,0.00,0.00,103.50,717.09
38199367,396.29,316.56,79.73,0.00,0.00,0.00,54.83,396.29
38199429,0.00,0.00,0.00,0.00,0.00,0.00,87.00,0.00
38199705,1581.86,1300.95,280.91,0.00,0.00,0.00,216.84,1581.86
38200501,1964.84,1620.25,344.59,0.00,0.00,0.00,186.08,1964.84
38202582,420.24,363.06,57.18,0.00,0.00,0.00,96.87,420.24
38204410,1426.80,1138.87,287.93,0.00,0.00,0.00,181.25,1426.80
38204784,452.64,370.71,81.93,0.00,0.00,0.00,48.19,452.64
38204802,182.29,157.49,24.80,0.00,0.00,0.00,42.52,182.29
38204832,175.12,151.29,23.83,0.00,0.00,0.00,40.85,175.12
38204853,1330.53,1048.52,282.01,0.00,0.00,0.00,196.66,1330.53
38206158,496.44,428.90,67.54,0.00,0.00,0.00,114.65,496.44
38206167,91.60,83.84,7.76,0.00,0.00,0.00,18.08,91.60
38207943,552.72,440.36,112.36,0.00,0.00,0.00,80.26,552.72
38209620,5087.79,4939.60,148.19,0.00,0.00,0.00,370.47,5087.79
38211540,725.19,576.07,149.12,0.00,0.00,0.00,103.33,725.19
38212626,406.12,352.04,54.08,0.00,0.00,0.00,87.70,406.12
38213332,3127.29,2570.12,557.17,0.00,0.00,0.00,426.19,3127.29
38213658,605.78,523.35,82.43,0.00,0.00,0.00,26.16,605.78
38214016,420.24,363.06,57.18,0.00,0.00,0.00,96.87,420.24
38214018,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38214136,871.50,752.92,118.58,0.00,0.00,0.00,37.64,871.50
38214273,1567.39,1291.86,275.53,0.00,0.00,0.00,188.68,1567.39
38215390,616.53,431.22,185.31,0.00,0.00,0.00,86.97,616.53
38221967,1397.61,1034.95,279.87,82.79,82.79,0.00,188.66,1397.61
38222775,313.53,270.86,42.67,0.00,0.00,0.00,71.78,313.53
38226612,586.76,468.09,118.67,0.00,0.00,0.00,80.93,586.76
38226840,1467.31,1170.69,296.62,0.00,0.00,0.00,55.31,1467.31
38227283,608.23,481.26,126.97,0.00,0.00,0.00,36.09,608.23
38227476,155.66,134.47,21.19,0.00,0.00,0.00,35.16,155.66
38227676,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38228520,2000.01,1595.38,404.63,0.00,0.00,0.00,237.36,2000.01
38229600,526.39,420.37,106.02,0.00,0.00,0.00,72.82,526.39
38230257,5160.81,4442.85,584.67,133.29,133.29,0.00,528.27,5160.81
38231565,364.07,291.40,72.67,0.00,0.00,0.00,50.60,364.07
38231784,669.40,612.72,56.68,0.00,0.00,0.00,122.54,669.40
38233215,684.61,555.41,129.20,0.00,0.00,0.00,100.09,684.61
38233622,627.81,542.40,85.41,0.00,0.00,0.00,145.30,627.81
38233625,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38234973,1668.43,1374.64,293.79,0.00,0.00,0.00,235.91,1668.43
38238816,1883.13,1548.90,334.23,0.00,0.00,0.00,231.83,1883.13
38238819,437.52,344.24,93.28,0.00,0.00,0.00,58.52,437.52
38238824,1312.85,1034.95,277.90,0.00,0.00,0.00,190.63,1312.85
38238827,189.16,173.14,16.02,0.00,0.00,0.00,0.00,189.16
38240531,571.99,461.61,110.38,0.00,0.00,0.00,80.07,571.99
38241924,2160.11,1717.49,442.62,0.00,0.00,0.00,171.75,2160.11
38242224,772.06,628.65,143.41,0.00,0.00,0.00,112.27,772.06
38242395,591.77,478.46,113.31,0.00,0.00,0.00,82.70,591.77
38243909,762.41,535.32,227.09,0.00,0.00,0.00,107.06,762.41
38245509,214.03,185.88,28.15,0.00,0.00,0.00,48.99,214.03
38245622,95.00,86.96,8.04,0.00,0.00,0.00,18.77,95.00
38246418,660.11,516.41,133.38,10.32,10.32,0.00,89.33,660.11
38247284,275.28,237.83,37.45,0.00,0.00,0.00,62.99,275.28
38247287,623.39,484.70,109.61,29.08,29.08,0.00,69.95,623.39
38247474,1226.24,1152.48,73.76,0.00,0.00,0.00,162.29,1226.24
38248167,2367.55,1882.65,484.90,0.00,0.00,0.00,361.96,2367.55
38248199,1580.11,1260.20,319.91,0.00,0.00,0.00,239.18,1580.11
38248776,2059.79,1600.22,363.54,96.03,96.03,0.00,269.98,2059.79
38250744,1524.93,1148.97,307.02,68.94,68.94,0.00,214.27,1524.93
38251281,638.37,480.17,129.39,28.81,28.81,0.00,82.99,638.37
38253143,3430.45,3036.05,394.40,0.00,0.00,0.00,320.06,3430.45
38254787,608.71,484.42,124.29,0.00,0.00,0.00,87.75,608.71
38255237,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38255240,498.97,397.40,101.57,0.00,0.00,0.00,69.33,498.97
38255243,140.36,121.25,19.11,0.00,0.00,0.00,31.59,140.36
38257376,3487.03,2771.48,715.55,0.00,0.00,0.00,515.68,3487.03
38257406,2961.40,2682.44,278.96,0.00,0.00,0.00,569.70,2961.40
38258340,1170.59,930.82,239.77,0.00,0.00,0.00,168.74,1170.59
38258415,1827.76,1369.60,375.98,82.18,82.18,0.00,250.60,1827.76
38263467,1796.76,1426.74,370.02,0.00,0.00,0.00,263.05,1796.76
38275302,137.57,109.18,28.39,0.00,0.00,0.00,18.91,137.57
38275934,1414.23,1055.74,295.14,63.35,63.35,0.00,128.52,1414.23
38276115,964.24,774.56,189.68,0.00,0.00,0.00,129.52,964.24
38276145,1712.04,1414.82,297.22,0.00,0.00,0.00,252.87,1712.04
38276784,170.92,147.67,23.25,0.00,0.00,0.00,38.59,170.92
38276793,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38277020,904.64,744.33,123.09,37.22,37.22,0.00,199.61,904.64
38277023,836.79,688.50,113.86,34.43,34.43,0.00,185.89,836.79
38277026,434.71,357.67,59.15,17.89,17.89,0.00,95.21,434.71
38277029,1595.03,1272.62,322.41,0.00,0.00,0.00,241.68,1595.03
38277032,263.67,208.39,55.28,0.00,0.00,0.00,35.77,263.67
38277417,449.86,359.44,90.42,0.00,0.00,0.00,51.90,449.86
38279982,756.85,599.24,157.61,0.00,0.00,0.00,103.26,756.85
38281401,686.79,551.62,135.17,0.00,0.00,0.00,99.45,686.79
38281778,1727.37,1376.97,350.40,0.00,0.00,0.00,261.97,1727.37
38281800,919.87,689.68,188.80,41.39,41.39,0.00,118.74,919.87
38281985,277.81,219.60,58.21,0.00,0.00,0.00,16.47,277.81
38282036,715.28,569.48,145.80,0.00,0.00,0.00,98.23,715.28
38282673,529.74,423.36,106.38,0.00,0.00,0.00,46.44,529.74
38283599,146.00,126.72,16.28,3.00,0.00,0.00,30.41,146.00
38283626,2018.29,1784.69,233.60,0.00,0.00,0.00,194.92,2018.29
38283704,641.69,511.05,130.64,0.00,0.00,0.00,88.24,641.69
38283873,768.61,599.06,157.58,11.97,11.97,0.00,103.20,768.61
38283923,86.20,78.90,7.30,0.00,0.00,0.00,17.75,86.20
38285544,546.37,500.11,46.26,0.00,0.00,0.00,100.01,546.37
38285571,1028.17,996.00,32.17,0.00,0.00,0.00,74.70,1028.17
38286537,1039.56,834.28,205.28,0.00,0.00,0.00,130.75,1039.56
38287116,1512.90,1384.81,128.09,0.00,0.00,0.00,276.97,1512.90
38290068,1000.13,798.44,201.69,0.00,0.00,0.00,141.41,1000.13
38290178,757.53,590.53,155.19,11.81,11.81,0.00,101.75,757.53
38290275,723.88,578.42,145.46,0.00,0.00,0.00,99.00,723.88
38292546,681.01,551.78,129.23,0.00,0.00,0.00,95.60,681.01
38293116,557.96,445.34,112.62,0.00,0.00,0.00,77.07,557.96
38293707,855.39,688.51,166.88,0.00,0.00,0.00,118.82,855.39
38294166,5291.19,4555.19,599.34,136.66,136.66,0.00,542.16,5291.19
38294919,1707.13,1562.59,144.54,0.00,0.00,0.00,0.00,1707.13
38295698,673.34,546.22,127.12,0.00,0.00,0.00,98.42,673.34
38295735,873.18,579.34,175.18,0.00,0.00,0.00,118.66,873.18
38296823,213.49,184.43,29.06,0.00,0.00,0.00,48.71,213.49
38296826,91.60,83.84,7.76,0.00,0.00,0.00,18.08,91.60
38300028,633.33,503.79,129.54,0.00,0.00,0.00,91.04,633.33
38300189,503.92,461.25,42.67,0.00,0.00,0.00,92.25,503.92
38300631,646.52,514.17,132.35,0.00,0.00,0.00,92.81,646.52
38301594,204.79,164.30,40.49,0.00,0.00,0.00,28.71,204.79
38302515,611.79,496.68,115.11,0.00,0.00,0.00,17.60,611.79
38303784,1575.92,1296.18,279.74,0.00,0.00,0.00,171.63,1575.92
38309076,84.58,77.42,7.16,0.00,0.00,0.00,0.00,84.58
38309082,135.15,116.76,18.39,0.00,0.00,0.00,0.00,135.15
38310608,155.03,133.94,21.09,0.00,0.00,0.00,35.01,155.03
38310611,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38311557,949.96,760.45,189.51,0.00,0.00,0.00,130.64,949.96
38312373,824.88,618.88,168.87,37.13,37.13,0.00,106.63,824.88
38314727,3241.88,2577.45,664.43,0.00,0.00,0.00,255.46,3241.88
38315754,1565.36,1287.46,277.90,0.00,0.00,0.00,185.42,1565.36
38316248,1180.76,945.21,235.55,0.00,0.00,0.00,0.00,1180.76
38318430,2344.97,1864.57,480.40,0.00,0.00,0.00,296.20,2344.97
38318436,578.66,480.06,98.60,0.00,0.00,0.00,75.54,578.66
38319203,412.84,357.87,54.97,0.00,0.00,0.00,89.98,412.84
38319209,106.16,97.17,8.99,0.00,0.00,0.00,21.86,106.16
38319270,5544.28,4223.04,1321.24,0.00,0.00,0.00,475.20,5544.28
38319798,108.00,98.86,9.14,0.00,0.00,0.00,21.44,108.00
38320413,770.13,665.34,104.79,0.00,0.00,0.00,150.00,770.13
38320997,168.15,153.90,14.25,0.00,8.41,0.00,30.78,168.15
38321271,1734.71,1597.34,17.57,119.80,0.00,0.00,239.60,0.00
38324009,841.61,668.55,159.69,13.37,13.37,0.00,115.09,841.61
38324151,0.00,0.00,0.00,0.00,0.00,0.00,53.00,0.00
38327268,778.70,672.75,105.95,0.00,0.00,0.00,134.57,778.70
38327529,200.47,162.36,38.11,0.00,0.00,0.00,32.16,200.47
38329899,1975.80,1568.03,407.77,0.00,0.00,0.00,226.49,1975.80
38330478,935.61,740.93,194.68,0.00,0.00,0.00,127.73,935.61
38335262,2110.21,1636.81,375.19,98.21,98.21,0.00,237.33,2110.21
38344578,933.86,786.84,123.42,23.60,23.60,0.00,209.61,933.86
38345111,1334.91,1059.70,275.21,0.00,0.00,0.00,167.33,1334.91
38346483,1448.63,1194.24,254.39,0.00,0.00,0.00,199.78,1448.63
38346966,669.97,578.81,91.16,0.00,0.00,0.00,155.13,669.97
38346972,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38347904,226.99,196.10,30.89,0.00,0.00,0.00,51.80,226.99
38348165,487.54,388.40,99.14,0.00,0.00,0.00,67.80,487.54
38352185,591.25,470.96,120.29,0.00,0.00,0.00,85.74,591.25
38507066,102.38,90.24,12.14,0.00,0.00,0.00,10.26,102.38
38508066,882.53,728.93,153.60,0.00,0.00,0.00,109.14,882.53
38509180,1654.57,1323.92,330.65,0.00,0.00,0.00,242.67,1654.57
38509863,1631.27,1215.62,342.71,72.94,72.94,0.00,208.43,1631.27
38511810,1292.38,1022.60,269.78,0.00,0.00,0.00,179.51,1292.38
38518452,1066.17,704.44,361.73,0.00,0.00,0.00,184.89,1066.17
38526132,806.28,639.53,166.75,0.00,0.00,0.00,110.63,806.28
38529873,1135.34,882.10,235.60,17.64,17.64,0.00,151.32,1135.34
38530923,658.72,495.19,133.81,29.72,29.72,0.00,85.54,658.72
38552953,1663.65,1522.80,140.85,0.00,0.00,0.00,304.56,1663.65
38554234,613.69,500.06,113.63,0.00,0.00,0.00,91.12,613.69
38555322,730.87,668.99,61.88,0.00,0.00,0.00,133.80,730.87
38560965,106.00,97.02,8.98,0.00,0.00,0.00,21.05,106.00
38560968,197.62,170.73,26.89,0.00,0.00,0.00,44.94,197.62
38561169,1500.59,1373.54,127.05,0.00,0.00,0.00,315.91,1500.59
38562967,2307.98,2041.39,266.59,0.00,0.00,0.00,220.59,2307.98
38569294,865.97,693.45,172.52,0.00,0.00,0.00,123.83,865.97
38569428,547.12,436.24,110.88,0.00,0.00,0.00,79.83,547.12
38572435,95.00,78.80,13.20,3.00,0.00,0.00,18.91,95.00
38577592,715.82,537.65,145.91,32.26,32.26,0.00,92.71,715.82
38577786,1123.51,840.36,232.73,50.42,50.42,0.00,144.22,1123.51
