rh_id,reknr_id,afschriftnr,datum,eind_datum,saldo_begin,saldo_einde,omschrijving
7831,229,47,2021-12-01,2021-12-01,1549.74,2539.74,
7833,229,48,2021-12-07,2021-12-07,2539.74,2999.06,
7835,225,311,2021-12-08,2021-12-08,70184.52,71355.40,
7837,225,312,2021-12-09,2021-12-09,71355.40,63446.38,
7839,2,1,2021-11-16,2021-12-09,7255.79,12876.98,
7841,2,1,2021-11-23,2021-12-09,12876.98,16382.66,
7843,225,313,2021-12-10,2021-12-10,63446.38,63853.51,
7845,225,314,2021-12-13,2021-12-13,63853.51,63217.44,
7847,225,315,2021-12-13,2021-12-13,63217.44,64843.14,
7849,225,316,2021-12-14,2021-12-14,64843.14,65688.72,
7851,225,317,2021-12-15,2021-12-15,65688.72,65551.32,
7853,2,1,2021-11-30,2021-12-15,16382.66,16704.76,
7855,225,318,2021-12-16,2021-12-16,65551.32,64112.64,
7857,377,1,2021-12-16,2021-12-16,0.00,1787.48,
7859,2,1,2021-12-07,2021-12-16,16704.76,18029.21,
7861,225,319,2021-12-17,2021-12-17,64112.64,64152.24,
7863,142,36,2021-12-03,2021-12-17,557.79,733.44,
7865,142,37,2021-12-07,2021-12-17,733.44,81.07,
7869,225,320,2021-12-27,2021-12-27,64152.24,64924.24,
7872,225,321,2021-12-27,2021-12-27,64924.24,65260.63,
7875,225,322,2021-12-27,2021-12-27,65260.63,66591.13,
7878,225,323,2021-12-27,2021-12-27,66591.13,38495.01,
7881,225,324,2021-12-27,2021-12-27,38495.01,34107.70,
7884,225,325,2021-12-27,2021-12-27,34107.70,34478.78,
7888,225,326,2021-12-27,2021-12-27,34478.78,34728.78,
7890,142,38,2021-12-15,2021-12-27,81.07,231.07,
7891,142,39,2021-12-24,2021-12-27,231.07,333.19,
7893,225,327,2021-12-28,2021-12-28,34728.78,44560.11,
7896,2,1,2021-12-14,2021-12-28,18029.21,9685.47,
7899,2,1,2021-12-21,2021-12-28,9685.47,7589.62,
7900,225,328,2021-12-29,2021-12-29,44560.11,46365.30,
7902,225,329,2021-12-30,2021-12-30,46365.30,47832.54,
7905,225,330,2021-12-31,2021-12-31,47832.54,46746.07,
7906,433,1,2021-12-31,2021-12-31,0.00,39138.53,"09-12-2021 tot 30-12-2021"
7909,433,2,2021-12-31,2021-12-31,39138.53,42999.69,
7911,433,1,2022-01-03,2022-01-03,42999.69,44847.62,
7914,225,331,2021-12-31,2021-12-31,46746.07,41614.72,
7915,433,2,2022-01-04,2022-01-04,44847.62,44670.83,
7918,225,1,2022-01-04,2022-01-04,41614.72,42291.00,
7920,2,1,2022-01-28,2022-01-05,7589.62,13177.04,
7923,2,1,2022-01-03,2022-01-05,13177.04,6907.83,
7926,142,40,2021-12-30,2022-01-05,333.19,122.02,
7929,433,3,2022-01-06,2022-01-06,44670.83,47772.64,
7930,433,4,2022-01-06,2022-01-06,47772.64,50713.31,
7932,225,2,2022-01-06,2022-01-06,42291.00,41746.83,
7935,377,1,2021-12-31,2022-01-06,0.00,6420.85,
7936,225,3,2022-01-07,2022-01-07,41746.83,41108.71,
7938,433,5,2022-01-10,2022-01-10,50713.31,54050.59,
7941,433,6,2022-01-10,2022-01-10,54050.59,54244.59,
7942,225,4,2022-01-10,2022-01-10,41108.71,41170.46,
7945,225,5,2022-01-10,2022-01-10,41170.46,42502.05,
7947,2,1,2022-01-01,2022-01-11,6907.83,13025.55,
7950,225,6,2022-01-11,2022-01-11,42502.05,43110.35,
7953,433,7,2022-01-11,2022-01-11,54244.59,60595.94,
7956,433,8,2022-01-12,2022-01-12,60595.94,62264.18,
7959,225,7,2022-01-12,2022-01-12,43110.35,42193.66,
7962,433,9,2022-01-13,2022-01-13,62264.18,62548.19,
7965,225,8,2022-01-14,2022-01-14,42193.66,42203.56,
7968,433,10,2022-01-14,2022-01-14,62548.19,62602.06,
7971,225,9,2022-01-17,2022-01-17,42203.56,42289.82,
7974,433,11,2022-01-17,2022-01-17,62602.06,57597.75,
7975,433,12,2022-01-18,2022-01-18,57597.75,58295.16,
7977,225,10,2022-01-18,2022-01-18,42289.82,82289.82,
7980,433,13,2022-01-19,2022-01-19,58295.16,63191.44,
7981,225,11,2022-01-19,2022-01-19,82289.82,68155.34,
7984,433,14,2022-01-20,2022-01-20,63191.44,65803.09,
7986,438,1,2022-01-03,2022-01-03,0.00,627.36,
7989,438,2,2022-01-06,2022-01-06,627.36,733.93,
7992,438,3,2022-01-17,2022-01-17,733.93,724.38,
7995,438,4,2022-01-18,2022-01-18,724.38,726.38,
7996,225,12,2022-01-20,2022-01-20,68155.34,67460.31,
7999,2,1,2022-01-11,2022-01-20,13025.55,8011.46,
8001,433,15,2022-01-21,2022-01-21,65803.09,67162.59,
8004,225,13,2022-01-21,2022-01-21,67460.31,67238.11,
8007,433,16,2022-01-24,2022-01-24,67162.59,67632.20,
8010,433,17,2022-01-24,2022-01-24,67632.20,68493.02,
8013,433,18,2022-01-25,2022-01-25,68493.02,69767.89,
8016,225,14,2022-01-25,2022-01-25,67238.11,38531.37,
8019,225,15,2022-01-25,2022-01-25,38531.37,39125.97,
8022,433,19,2022-01-26,2022-01-26,69767.89,74068.60,
8023,225,16,2022-01-26,2022-01-26,39125.97,39230.54,
8025,433,20,2022-01-27,2022-01-27,74068.60,75860.25,
8028,225,17,2022-01-27,2022-01-27,39230.54,39480.54,
8029,377,1,2022-01-20,2022-01-27,0.00,1894.29,
8031,142,1,2022-01-01,2022-01-27,122.02,293.63,
8034,142,2,2022-01-09,2022-01-27,293.63,394.41,
8037,433,21,2022-01-28,2022-01-28,75860.25,80794.01,
8040,225,18,2022-01-28,2022-01-28,39480.54,38576.43,
8041,433,22,2022-01-31,2022-01-31,80794.01,84998.78,
8044,433,23,2022-01-31,2022-01-31,84998.78,86104.05,
8046,433,24,2022-01-31,2022-01-31,86104.05,86440.25,
8049,225,19,2022-01-31,2022-01-31,38576.43,39885.94,
8052,2,1,2022-01-18,2022-01-31,8011.46,12961.12,
8055,229,49,2021-12-14,2021-12-14,2999.06,2973.28,
8058,433,25,2022-02-01,2022-02-01,86440.25,89237.96,
8061,433,26,2022-02-02,2022-02-02,89237.96,88590.65,
8062,225,20,2022-02-02,2022-02-02,39885.94,41820.84,
8065,433,27,2022-02-03,2022-02-03,88590.65,91455.73,
8068,225,21,2022-02-03,2022-02-03,41820.84,39202.75,
8070,433,28,2022-02-04,2022-02-04,91455.73,91568.50,
8073,225,22,2022-02-07,2022-02-07,39202.75,42487.23,
8074,433,29,2022-02-07,2022-02-07,91568.50,93775.48,
8076,433,30,2022-02-07,2022-02-07,93775.48,95533.54,
8079,438,5,2022-02-07,2022-02-07,726.38,893.03,
8082,438,6,2022-02-07,2022-02-07,893.03,2181.17,
8085,438,7,2022-02-07,2022-02-07,2181.17,2524.48,
8088,438,8,2022-02-07,2022-02-07,2524.48,624.48,
8091,433,31,2022-02-08,2022-02-08,95533.54,98453.59,
8092,225,23,2022-02-08,2022-02-08,42487.23,42424.27,
8094,433,32,2022-02-09,2022-02-09,98453.59,100195.16,
8095,433,33,2022-02-10,2022-02-10,100195.16,100634.94,
8098,225,24,2022-02-09,2022-02-09,42424.27,41992.27,
8100,225,25,2022-02-10,2022-02-10,41992.27,41970.08,
8103,433,34,2022-02-11,2022-02-11,100634.94,100799.93,
8106,225,26,2022-02-11,2022-02-11,41970.08,42454.92,
8109,433,35,2022-02-14,2022-02-14,100799.93,101240.67,
8111,433,36,2022-02-14,2022-02-14,101240.67,102381.41,
8113,433,37,2022-02-14,2022-02-14,102381.41,102953.14,
8118,225,27,2022-02-14,2022-02-14,42454.92,41966.99,
8124,433,38,2022-02-15,2022-02-15,102953.14,106224.65,
8127,225,28,2022-02-15,2022-02-15,41966.99,41717.28,
8132,2,1,2022-01-26,2022-02-15,12961.12,2114.10,
8133,2,1,2022-01-31,2022-02-15,2114.10,12373.26,
8136,433,39,2022-02-16,2022-02-16,106224.65,102969.31,
8139,433,40,2022-02-17,2022-02-17,102969.31,102956.74,
8141,2,1,2022-02-08,2022-02-17,12373.26,4899.89,
8144,142,3,2022-01-27,2022-02-18,394.41,409.14,
8147,142,4,2022-02-04,2022-02-18,409.14,586.65,
8150,142,5,2022-02-10,2022-02-18,586.65,625.69,
8151,433,41,2022-02-21,2022-02-21,102956.74,103277.64,
8154,433,42,2022-02-21,2022-02-21,103277.64,94010.80,
8157,433,43,2022-02-21,2022-02-21,94010.80,95464.79,
8160,433,44,2022-02-21,2022-02-21,95464.79,97017.43,
8163,225,29,2022-02-21,2022-02-21,41717.28,41756.88,
8166,225,30,2022-02-21,2022-02-21,41756.88,42183.46,
8168,225,31,2022-02-21,2022-02-21,42183.46,42277.72,
8169,433,45,2022-02-22,2022-02-22,97017.43,99675.29,
8171,433,46,2022-02-23,2022-02-23,99675.29,103381.37,
8174,433,47,2022-02-24,2022-02-24,103381.37,103720.40,
8177,438,9,2022-02-24,2022-02-24,624.48,606.71,
8180,438,10,2022-02-24,2022-02-24,606.71,767.41,
8183,438,11,2022-02-24,2022-02-24,767.41,1187.00,
8186,433,48,2022-02-25,2022-02-25,103720.40,104887.22,
8187,225,32,2022-02-25,2022-02-25,42277.72,42031.46,
8189,225,33,2022-02-28,2022-02-28,42031.46,17709.50,
8190,433,49,2022-02-28,2022-02-28,104887.22,108354.10,
8193,433,50,2022-02-28,2022-02-28,108354.10,108874.94,
8196,433,51,2022-02-28,2022-02-28,108874.94,109689.83,
8199,433,52,2022-03-01,2022-03-01,109689.83,108851.75,
8201,225,34,2022-03-01,2022-03-01,17709.50,17459.50,
8204,433,53,2022-03-02,2022-03-02,108851.75,87070.36,
8205,225,35,2022-03-02,2022-03-02,17459.50,17433.72,
8208,433,54,2022-03-03,2022-03-03,87070.36,102761.56,
8211,2,1,2022-02-16,2022-03-03,4899.89,2404.34,
8214,2,1,2022-02-22,2022-03-03,2404.34,18343.47,
8217,142,6,2022-02-17,2022-03-03,625.69,149.30,
8220,142,7,2022-02-25,2022-03-03,149.30,545.05,
8223,433,55,2022-03-04,2022-03-04,102761.56,104946.34,
8228,377,1,2020-09-11,2022-03-04,0.00,530.31,
8233,433,56,2022-03-07,2022-03-07,104946.34,106570.03,
8236,433,57,2022-03-07,2022-03-07,106570.03,106514.53,
8239,225,36,2022-03-07,2022-03-07,17433.72,16010.06,
8242,433,58,2022-03-08,2022-03-08,106514.53,83057.12,
8247,2,1,2022-02-28,2022-03-08,18343.47,9475.56,
8250,433,59,2022-03-09,2022-03-09,83057.12,84113.17,
8251,142,8,2022-03-02,2022-03-09,545.05,288.21,
8253,433,60,2022-03-10,2022-03-10,84113.17,84871.49,
8256,225,37,2022-03-10,2022-03-10,16010.06,16027.87,
8259,225,38,2022-03-11,2022-03-11,16027.87,16071.97,
8262,433,61,2022-03-11,2022-03-11,84871.49,89687.79,
8265,433,62,2022-03-14,2022-03-14,89687.79,90331.66,
8268,433,63,2022-03-14,2022-03-14,90331.66,90541.89,
8271,142,9,2022-03-07,2022-03-14,288.21,341.76,
8274,433,64,2022-03-15,2022-03-15,90541.89,90716.59,
8275,433,65,2022-03-16,2022-03-16,90716.59,85530.72,
8277,225,39,2022-03-16,2022-03-16,16071.97,15930.26,
8280,433,66,2022-03-17,2022-03-17,85530.72,82993.53,
8281,225,40,2022-03-17,2022-03-17,15930.26,15969.86,
8283,225,41,2022-03-18,2022-03-18,15969.86,14901.26,
8286,433,67,2022-03-18,2022-03-18,82993.53,84010.07,
8287,2,1,2022-03-08,2022-03-18,9475.56,12238.85,
8289,433,68,2022-03-21,2022-03-21,84010.07,51627.81,
8290,433,69,2022-03-21,2022-03-21,51627.81,51809.52,
8292,433,70,2022-03-22,2022-03-22,51809.52,54780.48,
8295,438,12,2022-02-25,2022-02-25,1187.00,1179.45,
8298,438,13,2022-03-10,2022-03-10,1179.45,1623.96,
8301,438,14,2022-03-11,2022-03-11,1623.96,1616.41,
8304,438,15,2022-03-21,2022-03-21,1616.41,1736.41,
8305,225,42,2022-03-23,2022-03-23,14901.26,14455.36,
8307,433,71,2022-03-23,2022-03-23,54780.48,55064.24,
8308,2,1,2022-03-15,2022-03-23,12238.85,25086.25,
8310,433,72,2022-03-24,2022-03-24,55064.24,57513.44,
8311,433,73,2022-03-25,2022-03-25,57513.44,61835.85,
8313,225,43,2022-03-25,2022-03-25,14455.36,15075.74,
8314,225,44,2022-03-28,2022-03-28,15075.74,12375.46,
8317,433,74,2022-03-28,2022-03-28,61835.85,64566.97,
8319,433,75,2022-03-28,2022-03-28,64566.97,67409.99,
8322,433,76,2022-03-28,2022-03-28,67409.99,69277.93,
8325,433,77,2022-03-29,2022-03-29,69277.93,73574.08,
8326,433,78,2022-03-30,2022-03-30,73574.08,76367.14,
8328,225,45,2022-03-30,2022-03-30,12375.46,12889.59,
8331,2,1,2022-03-22,2022-03-30,25086.25,35997.18,
8334,433,79,2022-03-31,2022-03-31,76367.14,73490.10,
8335,225,46,2022-03-31,2022-03-31,12889.59,11775.72,
8338,433,80,2022-04-01,2022-04-01,73490.10,75029.44,
8341,438,16,2022-03-30,2022-03-30,1736.41,1726.16,
8344,438,17,2022-03-31,2022-03-31,1726.16,1683.36,
8347,225,47,2022-04-04,2022-04-04,11775.72,11867.53,
8349,433,81,2022-04-04,2022-04-04,75029.44,68519.61,
8352,433,82,2022-04-04,2022-04-04,68519.61,69489.46,
8353,433,83,2022-04-06,2022-04-06,69489.46,70870.85,
8356,433,84,2022-04-06,2022-04-06,70870.85,73047.78,
8358,433,85,2022-04-07,2022-04-07,73047.78,74976.86,
8361,2,1,2022-03-29,2022-04-07,35997.18,45662.57,
8362,225,48,2022-04-08,2022-04-08,11867.53,11856.28,
8364,433,86,2022-04-08,2022-04-08,74976.86,74967.95,
8367,433,87,2022-04-11,2022-04-11,74967.95,64816.74,
8370,433,88,2022-04-11,2022-04-11,64816.74,64365.27,
8373,433,89,2022-04-11,2022-04-11,64365.27,65541.32,
8374,225,49,2022-04-11,2022-04-11,11856.28,11962.03,
8377,438,18,2022-04-06,2022-04-06,1683.36,2221.20,
8380,438,19,2022-04-07,2022-04-07,2221.20,2208.45,
8383,438,20,2022-04-08,2022-04-08,2208.45,2137.45,
8386,438,21,2022-04-09,2022-04-09,2137.45,2129.90,
8388,433,90,2022-04-12,2022-04-12,65541.32,69777.08,
8391,377,1,2022-04-07,2022-04-12,0.00,488.64,
8394,2,1,2022-04-05,2022-04-12,45662.57,58572.25,
8395,433,91,2022-04-13,2022-04-13,69777.08,70674.76,
8397,225,50,2022-04-13,2022-04-13,11962.03,12023.94,
8398,225,51,2022-04-14,2022-04-14,12023.94,12006.13,
8400,433,92,2022-04-14,2022-04-14,70674.76,71550.65,
8401,377,1,2022-03-29,2022-04-14,0.00,6420.85,
8403,142,10,2022-03-25,2022-04-14,341.76,356.57,
8406,142,11,2022-04-01,2022-04-14,356.57,681.82,
8409,142,12,2022-04-08,2022-04-14,681.82,105.33,
8412,225,52,2022-04-15,2022-04-15,12006.13,11609.84,
8415,433,93,2022-04-15,2022-04-15,71550.65,71801.23,
8420,433,94,2022-04-19,2022-04-19,71801.23,68278.32,
8422,433,95,2022-04-19,2022-04-19,68278.32,68336.32,
8424,433,96,2022-04-19,2022-04-19,68336.32,68488.95,
8426,225,53,2022-04-19,2022-04-19,11609.84,11630.84,
8429,2,1,2022-04-12,2022-04-19,58572.25,43534.72,
8430,433,97,2022-04-20,2022-04-20,68488.95,68943.42,
8435,433,98,2022-04-21,2022-04-21,68943.42,73501.88,
8439,433,99,2022-04-22,2022-04-22,73501.88,74128.40,
8442,438,22,2022-04-13,2022-04-13,2129.90,2004.60,
8445,438,23,2022-04-22,2022-04-22,2004.60,1030.61,
8448,433,100,2022-04-25,2022-04-25,74128.40,80018.70,
8451,433,101,2022-04-25,2022-04-25,80018.70,80354.11,
8454,433,102,2022-04-25,2022-04-25,80354.11,83081.77,
8457,433,103,2022-04-26,2022-04-26,83081.77,87710.26,
8460,225,54,2022-04-26,2022-04-26,11630.84,11609.84,
8462,2,1,2022-04-19,2022-04-26,43534.72,30469.31,
8465,433,104,2022-04-28,2022-04-28,87710.26,73067.94,
8466,433,105,2022-04-28,2022-04-28,73067.94,78465.60,
8469,433,106,2022-04-29,2022-04-29,78465.60,76735.20,
8472,433,107,2022-05-02,2022-05-02,76735.20,80980.43,
8475,433,108,2022-05-02,2022-05-02,80980.43,81979.97,
8478,433,109,2022-05-03,2022-05-03,81979.97,82620.47,
8481,2,1,2022-04-26,2022-05-03,30469.31,45816.19,
8484,433,110,2022-05-04,2022-05-04,82620.47,82806.13,
8486,142,13,2022-04-29,2022-05-04,105.33,720.07,
8489,433,111,2022-05-05,2022-05-05,82806.13,86122.20,
8490,433,112,2022-05-06,2022-05-06,86122.20,87062.35,
8493,377,1,2022-04-29,2022-05-06,0.00,125.52,
8496,433,113,2022-05-09,2022-05-09,87062.35,87275.11,
8499,225,55,2022-05-09,2022-05-09,11609.84,9489.24,
8502,225,56,2022-05-09,2022-05-09,9489.24,9581.05,
8505,225,57,2022-05-11,2022-05-11,9581.05,9642.96,
8507,433,114,2022-05-11,2022-05-11,87275.11,88947.36,
8510,433,115,2022-05-12,2022-05-12,88947.36,90426.81,
8511,2,1,2022-05-03,2022-05-12,45816.19,18933.82,
8514,225,58,2022-05-13,2022-05-13,9642.96,9272.84,
8516,433,116,2022-05-13,2022-05-13,90426.81,92904.05,
8517,433,117,2022-05-16,2022-05-16,92904.05,81165.99,
8520,433,118,2022-05-16,2022-05-16,81165.99,77150.93,
8523,225,59,2022-05-16,2022-05-16,9272.84,9255.03,
8526,433,119,2022-05-17,2022-05-17,77150.93,77416.82,
8529,142,14,2022-05-05,2022-05-17,720.07,748.69,
8532,142,15,2022-05-10,2022-05-17,748.69,342.51,
8535,433,120,2022-05-18,2022-05-18,77416.82,78856.71,
8538,433,121,2022-05-19,2022-05-19,78856.71,83037.26,
8540,433,122,2022-05-20,2022-05-20,83037.26,88396.13,
8541,438,24,2022-04-25,2022-04-25,1030.61,1603.95,
8544,438,25,2022-05-02,2022-05-02,1603.95,1533.95,
8547,438,26,2022-05-12,2022-05-12,1533.95,1783.95,
8550,438,27,2022-05-13,2022-05-13,1783.95,1733.95,
8552,2,1,2022-05-10,2022-05-20,18933.82,12086.52,
8555,225,60,2022-05-23,2022-05-23,9255.03,9598.74,
8556,433,123,2022-05-23,2022-05-23,88396.13,91498.21,
8559,433,124,2022-05-23,2022-05-23,91498.21,91648.10,
8562,433,125,2022-05-23,2022-05-23,91648.10,92241.80,
8565,225,61,2022-05-24,2022-05-24,9598.74,9255.03,
8567,433,126,2022-05-24,2022-05-24,92241.80,97676.48,
8570,377,1,2022-05-17,2022-05-24,0.00,497.84,
8573,2,1,2022-05-16,2022-05-24,12086.52,10366.21,
8574,225,62,2022-05-25,2022-05-25,9255.03,7331.87,
8577,433,127,2022-05-25,2022-05-25,97676.48,99100.17,
8580,433,128,2022-05-26,2022-05-26,99100.17,75747.77,
8582,433,129,2022-05-27,2022-05-27,75747.77,76626.83,
8585,433,130,2022-05-30,2022-05-30,76626.83,79544.23,
8586,433,131,2022-05-30,2022-05-30,79544.23,80233.54,
8588,433,132,2022-05-30,2022-05-30,80233.54,80551.27,
8591,225,63,2022-05-30,2022-05-30,7331.87,7214.28,
8592,433,133,2022-05-31,2022-05-31,80551.27,81548.37,
8594,433,134,2022-06-01,2022-06-01,81548.37,85990.03,
8595,433,135,2022-06-02,2022-06-02,85990.03,88114.61,
8598,225,64,2022-06-02,2022-06-02,7214.28,7306.09,
8601,225,65,2022-06-03,2022-06-03,7306.09,7291.09,
8604,433,136,2022-06-03,2022-06-03,88114.61,91131.38,
8607,433,137,2022-06-07,2022-06-07,91131.38,97628.89,
8609,433,138,2022-06-07,2022-06-07,97628.89,98091.01,
8612,433,139,2022-06-07,2022-06-07,98091.01,99452.54,
8613,225,66,2022-06-07,2022-06-07,7291.09,7341.14,
8616,433,140,2022-06-08,2022-06-08,99452.54,103181.22,
8618,433,141,2022-06-09,2022-06-09,103181.22,94125.93,
8619,225,67,2022-06-10,2022-06-10,7341.14,7359.41,
8621,433,142,2022-06-10,2022-06-10,94125.93,95627.65,
8622,433,143,2022-06-13,2022-06-13,95627.65,96463.53,
8625,225,68,2022-06-13,2022-06-13,7359.41,7403.51,
8628,2,1,2022-05-25,2022-06-13,10366.21,14843.41,
8631,2,1,2022-06-30,2022-06-13,0.00,0.00,
8634,2,1,2022-05-31,2022-06-13,14843.41,17681.11,
8636,433,144,2022-06-14,2022-06-14,96463.53,97155.18,
8637,142,16,2022-05-17,2022-06-14,342.51,206.22,
8640,142,17,2022-06-02,2022-06-14,206.22,142.55,
8643,2,1,2022-06-07,2022-06-14,17681.11,6561.12,
8645,433,145,2022-06-15,2022-06-15,97155.18,97173.45,
8646,225,69,2022-06-15,2022-06-15,7403.51,7029.39,
8649,433,146,2022-06-16,2022-06-16,97173.45,95041.15,
8652,225,70,2022-06-16,2022-06-16,7029.39,6466.83,
8654,433,147,2022-06-17,2022-06-17,95041.15,65214.19,
8655,433,147,2022-06-17,2022-06-17,65214.19,95214.19,
8658,377,1,2022-06-13,2022-06-17,0.00,1211.74,
8661,433,148,2022-06-19,2022-06-19,95214.19,95941.66,
8663,438,27,2022-05-13,2022-05-13,1733.95,1683.95,
8666,438,28,2022-05-19,2022-05-19,1683.95,1349.15,
8669,438,28,2022-05-19,2022-05-19,1349.15,1649.15,
8672,438,29,2022-05-30,2022-05-30,1649.15,1610.25,
8675,438,30,2022-06-09,2022-06-09,1610.25,1602.70,
8678,438,31,2022-06-11,2022-06-11,1602.70,1345.10,
8681,438,32,2022-06-14,2022-06-14,1345.10,1337.55,
8682,433,149,2022-06-21,2022-06-21,95941.66,96946.28,
8685,2,1,2022-06-14,2022-06-21,6561.12,7671.25,
8688,225,71,2022-06-22,2022-06-22,6466.83,6577.62,
8691,433,150,2022-06-22,2022-06-22,96946.28,98721.72,
8694,225,72,2022-06-23,2022-06-23,6577.62,6976.80,
8697,433,151,2022-06-23,2022-06-23,98721.72,99985.45,
8699,225,73,2022-06-24,2022-06-24,6976.80,6466.83,
8702,433,152,2022-06-24,2022-06-24,99985.45,72028.04,
8703,433,153,2022-06-27,2022-06-27,72028.04,78327.82,
8705,433,154,2022-06-27,2022-06-27,78327.82,78899.65,
8708,433,155,2022-06-27,2022-06-27,78899.65,79639.46,
8709,225,74,2022-06-27,2022-06-27,6466.83,4543.67,
8712,433,156,2022-06-28,2022-06-28,79639.46,81132.95,
8714,433,157,2022-06-29,2022-06-29,81132.95,83774.36,
8717,225,75,2022-06-30,2022-06-30,4543.67,4426.23,
8718,433,158,2022-06-30,2022-06-30,83774.36,85480.98,
8720,433,159,2022-07-01,2022-07-01,85480.98,91836.08,
8721,433,160,2022-07-04,2022-07-04,91836.08,92805.15,
8724,433,161,2022-07-04,2022-07-04,92805.15,92890.15,
8727,433,162,2022-07-04,2022-07-04,92890.15,94957.93,
8730,225,76,2022-07-04,2022-07-04,4426.23,4518.04,
8733,2,1,2022-06-21,2022-07-04,7671.25,11862.79,
8735,433,163,2022-07-05,2022-07-05,94957.93,97532.10,
8738,225,77,2022-07-05,2022-07-05,4518.04,4426.23,
8739,433,164,2022-07-06,2022-07-06,97532.10,97003.17,
8741,433,165,2022-07-07,2022-07-07,97003.17,101517.36,
8744,377,1,2022-07-01,2022-07-07,0.00,4560.63,
8745,2,1,2022-06-28,2022-07-07,11862.79,8836.91,
8748,225,78,2022-07-08,2022-07-08,4426.23,4414.98,
8751,433,166,2022-07-08,2022-07-08,101517.36,94873.32,
8754,142,18,2022-06-14,2022-07-08,142.55,111.95,
8757,142,19,2022-06-29,2022-07-08,111.95,9.50,
8760,433,167,2022-07-11,2022-07-11,94873.32,98755.12,
8762,433,168,2022-07-11,2022-07-11,98755.12,98632.96,
8765,433,169,2022-07-12,2022-07-12,98632.96,101382.76,
8768,225,79,2022-07-12,2022-07-12,4414.98,4433.25,
8771,2,1,2022-07-05,2022-07-12,8836.91,20355.16,
8774,377,1,2022-07-06,2022-07-13,0.00,372.58,
8775,433,169,2022-07-14,2022-07-14,98520.31,101382.76,
8778,433,170,2022-07-14,2022-07-14,101382.76,101930.48,
8781,433,171,2022-07-14,2022-07-14,101930.48,103206.57,
8783,225,79,2022-07-12,2022-07-12,4414.98,4433.25,
8784,225,80,2022-07-13,2022-07-13,4433.25,4296.60,
8787,225,81,2022-07-15,2022-07-15,4296.60,3926.48,
8790,433,172,2022-07-15,2022-07-15,103206.57,105741.31,
8793,433,173,2022-07-18,2022-07-18,105741.31,104543.75,
8796,433,174,2022-07-19,2022-07-19,104543.75,106137.45,
8799,433,175,2022-07-20,2022-07-20,106137.45,108252.76,
8802,433,176,2022-07-21,2022-07-21,108252.76,109548.98,
8805,433,177,2022-07-22,2022-07-22,109548.98,114021.51,
8810,433,178,2022-07-25,2022-07-25,114021.51,114119.51,
8812,433,179,2022-07-25,2022-07-25,114119.51,114942.56,
8814,433,180,2022-07-25,2022-07-25,114942.56,115349.84,
8820,433,181,2022-07-26,2022-07-26,115349.84,119446.01,
8823,2,1,2022-07-12,2022-07-26,20355.16,7310.08,
8827,2,1,2022-07-19,2022-07-26,7310.08,17419.12,
8830,433,182,2022-07-27,2022-07-27,119446.01,91206.02,
8833,142,20,2022-07-01,2022-07-27,9.50,-1.75,
8836,142,21,2022-07-11,2022-07-27,-1.75,51.48,
8839,433,183,2022-07-28,2022-07-28,91206.02,93631.91,
8841,225,82,2022-07-28,2022-07-28,3926.48,2003.32,
8842,433,184,2022-07-29,2022-07-29,93631.91,96389.50,
8844,225,83,2022-07-29,2022-07-29,2003.32,1880.43,
8847,433,185,2022-08-01,2022-08-01,96389.50,99641.66,
8848,433,186,2022-08-01,2022-08-01,99641.66,100165.13,
8851,433,187,2022-08-01,2022-08-01,100165.13,101148.30,
8853,433,188,2022-08-02,2022-08-02,101148.30,104254.17,
8856,433,189,2022-08-03,2022-08-03,104254.17,105482.72,
8859,225,84,2022-08-03,2022-08-03,1880.43,1975.77,
8862,433,190,2022-08-04,2022-08-04,105482.72,107354.23,
8863,225,85,2022-08-04,2022-08-04,1975.77,1880.43,
8865,438,33,2022-06-27,2022-06-27,1337.55,1330.00,
8868,438,34,2022-07-01,2022-07-01,1330.00,1151.80,
8871,438,35,2022-07-07,2022-07-07,1151.80,824.20,
8874,438,36,2022-07-19,2022-07-19,824.20,816.65,
8877,438,37,2022-07-27,2022-07-27,816.65,809.10,
8880,438,38,2022-07-28,2022-07-28,809.10,774.40,
8883,438,39,2022-07-31,2022-07-31,774.40,533.20,
8884,433,191,2022-08-05,2022-08-05,107354.23,97207.68,
8886,433,192,2022-08-08,2022-08-08,97207.68,98854.55,"rekuittreksel 192"
